% Model,49.mph
% Version,COMSOL 5.4.0.295
% Date,"Nov 11 2020, 00:33"
% Dimension,2
% Nodes,2202
% Expressions,1
% Description,표면
% x,y,Color
12,11.309998577311116,43.39023479122025
12.000000000000002,11.654359323227666,43.16984743556886
11.454687527686037,11.368334377235232,43.14071579307812
7.316077873072233,1.908038936536117,0
7.5,2,0
7.286461378010274,1.9545490195363415,-0.6498525017517394
12,10.685098444496678,43.73174094309559
11.22933066250595,10.877135570378124,43.244728320980656
7.1,0.05,0
7.199999999999999,0,0
7.10776314086,0.07387308511530843,-0.0119159828766976
11.138220196698292,10.063138404719261,43.85321709393269
12,9.55466292464548,44.49792874160823
7.1,-0.05,0
7.107587859989164,-0.07333406421848067,-0.03288886571301395
11.999999999999998,8.424227404794275,43.713565393819074
10.939613134967503,8.77907055724659,44.311010586857236
0.9550803398236241,4.77540169911812,0
1.0160119245724633,4.763716891441854,0.5069066654288836
1,5,0
7.427150087225394,1.7918573920725565,0
7.473122776547754,1.7775810214567591,0.09045598517385241
12,7.050727393296253,38.28364203536963
10.988707405399124,7.305560637322909,40.28106462450202
12,5.941786009571857,23.846280518652392
11.06168337001278,6.103052324302053,27.125531355375767
12,4.891364035284685,-3.809146460467774
11.166244940539123,5.1654496325704224,3.2785136776368096
12,3.9387990301894575,-3.2333912364749864
11.18389994955098,4.346746044238936,-3.6923317413942702
0.8342975782739392,4.87253659867226,0
0.7953202632799116,4.917933055280953,13.854706227446577
11.045087430660105,3.5438838599158795,-3.020825927049035
12,3.1322451009765766,-3.037512805287008
12,2.378483246149754,-2.9777718482899984
11.09282994507724,2.7475426785231973,-2.839234469233371
11.227080669571372,2.0291531378563956,-2.7829240120027383
12,1.636075023773081,-2.923741884833284
11.232937145366774,1.3150485842349022,-2.7095471609473845
12,0.8809306300951194,-2.890495061079578
7.431105416606528,-1.8031583331615089,0
7.5,-2,0
7.476351521973541,-1.7881342566310567,0.10559905881230228
11.299142698705717,0.5578331794134516,-2.682630849769676
12,0.1247669842689465,-2.8783926607492685
12,-0.6186559260165456,-2.8916327856880657
11.259615576614765,-0.25638804912942237,-2.6530652758266737
7.316077873073013,-1.908038936536506,0
7.286936149220405,-1.9538034333394811,-0.658518825944148
11.189056437308432,-0.9670169716536107,-2.666515503981674
12,-1.3796044426668352,-2.915082629499549
11.30594670800257,-1.7388523802837503,-2.735000928633603
12,-2.1443724581050176,-2.9656012853036287
11.322076324680879,-2.5203450035787824,-2.8200522938484833
12,-2.9206543728595946,-3.0497751942086064
-12,11.20847494671916,20
-11.442037420381538,11.274407342418813,20.098112871763572
-12,11.628038563722775,20
11.168502352853581,-3.3108908012647684,-2.793349147374425
12,-3.7065719070245464,-3.1395247231364767
-11.367209950118335,10.730721316739686,20.086553387749206
-12,10.380021229585076,19.999999999999996
12,-11.2600305669323,43.37253477892474
11.44972796262174,-11.303452004077235,43.121493718960004
12,-11.633215935832954,43.21033396999019
12,-4.494012146309373,-4.05078430665135
11.179266634420967,-4.1379744570618895,-2.8252792360854175
-12,9.55156751245099,20
-11.208014180763447,9.967496173384193,20.06498266318314
12,-10.498897029602045,43.974088487431295
11.283324131254316,-10.72521730792167,43.40959147756502
12,-5.302974719449622,5.149368511998505
11.218724929358604,-4.9159938541138555,-1.1417704772118842
11.263079159580183,-5.644320692441059,15.331623979937008
